,phat
5300,0.223696877460223
5301,0.0656933943699337
5302,0.1221446511491233
5303,0.1201430867121054
5304,0.1096480152294761
5305,0.060468546341284
5306,0.2029566181496075
5307,0.1280910961798342
5308,0.0878153856056796
5309,0.0258134512269208
5310,0.033549367604617
5311,0.0131816658869968
5312,0.1632346865602897
5313,0.0477034575626009
5314,0.105345943423157
5315,0.0032893170612689
5316,0.05596315131114
5317,0.1616769094030238
5318,0.1032519230154089
5319,0.1997811477059458
5320,0.0376097995418541
5321,0.1485586722223137
5322,0.1658855696738997
5323,0.086507853568533
5324,0.0964098241869943
5325,0.0653379965159908
5326,0.2064176829506974
5327,0.1101939016295319
5328,0.1355955408025661
5329,0.0518976228824449
5330,0.0511728263158164
5331,0.0754532093861224
5332,0.0841471569276243
5333,0.0324535214062986
5334,0.1381804387849886
5335,0.0894551382584706
5336,0.0697143978009219
5337,0.020685824940057
5338,0.0558277634229848
5339,0.1997811477059458
5340,0.0121720732649752
5341,0.0203843827295277
5342,0.1070985201387743
5343,0.1137354331756409
5344,0.0891252128092129
5345,0.3180352812868352
5346,0.112313084811565
5347,0.0797704001018014
5348,0.0564234253394938
5349,0.0778152174961993
5350,0.0628140104365504
5351,0.1883395955314979
5352,0.0353539160469358
5353,0.1308398362421193
5354,0.0532013338835283
5355,0.1516178068304402
5356,0.1282452482809571
5357,0.0894227983168265
5358,0.0839766125199266
5359,0.0545400308187543
5360,0.1108761385381436
5361,0.1167907005313046
5362,0.1933060093400562
5363,0.109752490460921
5364,0.1667544918762918
5365,0.1616843187569964
5366,0.044083610821841
5367,0.1345320109827017
5368,0.1628071575961368
5369,0.099578446274655
5370,0.1382369979190493
5371,0.1597749301905199
5372,0.0717224342716883
5373,0.0705381339827558
5374,0.1025662705962848
5375,0.0597215904561491
5376,0.0495089269692943
5377,0.150003666715649
5378,0.1630208092243707
5379,0.1213586123002569
5380,0.1108059315543005
5381,0.0513073256383225
5382,0.1148882864217145
5383,0.1290113084211805
5384,0.1034010111146658
5385,0.1656689067034373
5386,0.1017356292771365
5387,0.1015241462446258
5388,0.100116758843538
5389,0.0908964667301822
5390,0.0850135263087691
5391,0.1028553507418321
5392,0.011279831386815
5393,0.1589354398790972
5394,0.1243024250924892
5395,0.0919166457903776
5396,0.1237168760547404
5397,0.0720639241115664
5398,0.0836472136162281
5399,0.1248463352297179
5400,0.0753555380631966
5401,0.0829694523928504
5402,0.0668550780911087
5403,0.0471157115255547
5404,0.030703045372156
5405,0.1094627009679237
5406,0.1997811477059458
5407,0.052279210964382
5408,0.049497020612331
5409,0.135162283264705
5410,0.0645003264236474
5411,0.0975072047402905
5412,0.1114476689954863
5413,0.0717495384144517
5414,0.1846034223540983
5415,0.1061710242414957
5416,0.1091301114846189
5417,0.1514163961475188
5418,0.1317845154429772
5419,0.000873613177698972
5420,0.0900538413392074
5421,0.1718901748183939
5422,0.0206354868779528
5423,0.0669075155761294
5424,0.1020663829263807
5425,0.0450584275804666
5426,0.1543377175814452
5427,0.1540519254990294
5428,0.1642358252846282
5429,0.1176309532930325
5430,0.0913012587201625
5431,0.1387554527725028
5432,0.1166587891965426
5433,0.0982132369322575
5434,0.049411155776215
5435,0.0109678004154367
5436,0.1467839959853182
5437,0.1555498668267345
5438,0.03428584737436
5439,0.1478807859169971
5440,0.0799093940431398
5441,0.0413142897914745
5442,0.0615150727204184
5443,0.1820690327890696
5444,0.022637779137171
5445,0.0531409468544434
5446,0.1374423319401489
5447,0.0841046993289359
5448,0.13067069036071
5449,0.0765625350045796
5450,0.0304446618620672
5451,0.1494064779392125
5452,0.0799093940431398
5453,0.0524598445228837
5454,0.1305695032854474
5455,0.1151726337632263
5456,0.084949228010906
5457,0.059059785655837
5458,0.0452703835420328
5459,0.1148962681525865
5460,0.0851386886164767
5461,0.153291551428283
5462,0.0674739541136241
5463,0.0284358772814296
5464,0.1595647215486376
5465,0.0713788459034094
5466,0.1692824439509635
5467,0.0620990598522948
5468,0.0334980502111514
5469,0.0395615452107918
5470,0.165602260867234
5471,0.1618982446149016
5472,0.1674085698683648
5473,0.0637772121887998
5474,0.1403292813247005
5475,0.1629086958513041
5476,0.0999428272562617
5477,0.000603443587733744
5478,0.1227014089808423
5479,0.1012211614949905
5480,0.0840223188187047
5481,0.193517887894835
5482,0.0443605887044433
5483,0.0910696277274896
5484,0.1538366924184909
5485,0.0203439630691265
5486,0.0391649667302136
5487,0.0664701754322495
5488,0.1227014089808423
5489,0.1220299965821339
5490,0.0925743881743593
5491,0.0387415070165679
5492,0.0600819495089668
5493,0.0510399475225188
5494,0.0410422927430425
5495,0.0276628233984591
5496,0.0207787415339881
5497,0.0340943003203169
5498,0.0030947057608043
5499,0.1298560848580746
5500,0.0135453424266797
5501,0.085044479572539
5502,0.0429721221917614
5503,0.0585868184323368
5504,0.1430359903319392
5505,0.0369199595861316
5506,0.0246670947817922
5507,0.0743529599109615
5508,0.130836820978933
5509,0.0247528549083793
5510,0.1168022872300613
5511,0.1270336993964543
5512,0.0722310126862796
5513,0.1020332907507142
5514,0.1736815671853397
5515,0.0201437635925958
5516,0.1372567055311441
5517,0.1826057475014569
5518,0.112623999531685
5519,0.1035213283722498
5520,0.2389937445515267
5521,0.0973100224791867
5522,0.1587261270704471
5523,0.1123830528755104
5524,0.1764663259893119
5525,0.0073912391044028
5526,0.0870366094589742
5527,0.1300712533726345
5528,0.0458695051961514
5529,0.1154360470799642
5530,0.15665915615671
5531,0.151215205331604
5532,0.1389926514815114
5533,0.1475206241460907
5534,0.0606983715086371
5535,0.1011494077129321
5536,0.0043209117492444
5537,0.1416950802879581
5538,0.165454741008797
5539,0.105345943423157
5540,0.1933060093400562
5541,0.047338390095339
5542,0.1364695090743525
5543,0.1616843187569964
5544,0.0663188885450966
5545,0.0696300091332729
5546,0.1745922095553145
5547,0.1695959358945437
5548,0.0774652393103862
5549,0.0012356200484187
5550,0.0946591001950816
5551,0.0526709936617211
5552,0.056307629029284
5553,0.0983297979974825
5554,0.1494064779392125
5555,0.0860013785917756
5556,0.0639818581344792
5557,0.0580162768683831
5558,0.1441920852029311
5559,0.0174936038754685
5560,0.1243812149756907
5561,0.0393983193178187
5562,0.0812106362009155
5563,0.1034600676147338
5564,0.1290113084211805
5565,0.0844605950497053
5566,0.0885511934137063
5567,0.0480437042482368
5568,0.0173091102929021
5569,0.0162076519799157
5570,0.0633353908922524
5571,0.1259208863374991
5572,0.0990418899731131
5573,0.1245686041606613
5574,0.0604492885620883
5575,0.0694023404004441
5576,0.123518837675457
5577,0.092430046474973
5578,0.1674085698683648
5579,0.1129710591901855
5580,0.0119514015440627
5581,0.1436130695263375
5582,0.142783594747011
5583,0.0431735060276368
5584,0.1295536391532074
5585,0.0592486344757734
5586,0.1619548062484639
5587,0.1756701431563269
5588,0.1844862911792677
5589,0.082589622425369
5590,0.1148962681525865
5591,0.1258437892875205
5592,0.1365163072035208
5593,0.0164643351961076
5594,0.0919850186421461
5595,0.0586328066312138
5596,0.2091100582368122
5597,0.0864573105782104
5598,0.1408781701124286
5599,0.0743720478142978
5600,0.1579726916308027
5601,0.023040053272199
5602,0.1067814311588657
5603,0.0600345505274473
5604,0.0983816104316135
5605,0.1070900267485358
5606,0.0451696496243166
5607,0.1275558269962284
5608,0.0744511150862174
5609,0.0914097898026815
5610,0.0190423834683034
5611,0.1625937315802721
5612,0.1176450120100655
5613,0.0306202708384212
5614,0.0133283635445084
5615,0.0246768811695531
5616,0.0438034026943801
5617,0.0503153935969037
5618,0.0413027877346115
5619,0.1305510277477727
5620,0.08421515210825
5621,0.0267985224515872
5622,0.0504084596045292
5623,0.2255228453001165
5624,0.0574438082269644
5625,0.156581588696289
5626,0.1227870883645491
5627,0.1087181228885815
5628,0.147570564302902
5629,0.0308041629393523
5630,0.1587261270704471
5631,0.0051667092795914
5632,0.0903145280673578
5633,0.0802803481735255
5634,0.0096326085805518
5635,0.0829694523928504
5636,0.1078604605993713
5637,0.0968502266111759
5638,0.0501518112278198
5639,0.0910864400088509
5640,0.1187184121576994
5641,0.1244521854467203
5642,0.0599652014664876
5643,0.0032764819947786
5644,0.1227014089808423
5645,0.1565414683399605
5646,0.000421604184424318
5647,0.1665658639932875
5648,0.2181876185387016
5649,0.0129325974125729
5650,0.0259798921772967
5651,0.0558824393595739
5652,0.0787920817853494
5653,0.1088374067988149
5654,0.142175611988933
5655,0.027874358246822
5656,0.0466491506635851
5657,0.0803264474841228
5658,0.1109669432463379
5659,0.2016077792487947
5660,0.1311807955113157
5661,0.0199093012435892
5662,0.0697829861468779
5663,0.1057700571866498
5664,0.0964098241869943
5665,0.0849320499218763
5666,0.0774123872281456
5667,0.0567940563157883
5668,0.1080477014837793
5669,0.1034346347695922
5670,0.0552296336126842
5671,0.0074733926789121
5672,0.0815344482613452
5673,0.1045639799309515
5674,0.089628293050659
5675,0.0910355441022201
5676,0.0756769320897013
5677,0.030290769980592
5678,0.0137674824399208
5679,0.0781561012854857
5680,0.0010255913995931
5681,0.1153242146243353
5682,0.0831474975914091
5683,0.068597241080754
5684,0.0606394714172523
5685,0.1182406376041421
5686,0.1532996047882283
5687,0.1080799601644703
5688,0.1302107198179817
5689,0.1696036347405854
5690,0.0632139548343877
5691,0.1387554527725028
5692,0.0568335278970035
5693,0.1933060093400562
5694,0.0116078070666569
5695,0.1060586440393157
5696,0.0562432507634678
5697,0.1589354398790972
5698,0.00137267483149
5699,0.1066822603707414
5700,0.0281440954468567
5701,0.0520667224376849
5702,0.137486854371703
5703,0.0351267444853366
5704,0.0271673554342866
5705,0.1472011380132399
5706,0.0988404507331981
5707,0.1634487896988561
5708,0.1337138463456507
5709,0.0657245000070292
5710,0.0151128577431818
5711,0.1802099969778456
5712,0.1660237871887119
5713,0.1174223424070982
5714,0.067789326170747
5715,0.077222745797094
5716,0.1134529593110838
5717,0.0164193814038939
5718,0.1353004546438032
5719,0.0190113516212669
5720,0.0279834125971657
5721,0.1094008164817551
5722,0.0702092285925385
5723,0.1297171179637441
5724,0.034825922699457
5725,0.1000605375955649
5726,0.0684343876435141
5727,0.0557540883627527
5728,0.00047750612689341455
5729,0.0723383550420947
5730,0.2338162418593523
5731,0.1387373737514518
5732,0.0046241586878538
5733,0.120897530585282
5734,0.1080169376904708
5735,0.1153734241092069
5736,0.165602260867234
5737,0.010356363771729
5738,0.0815698859449213
5739,0.1305695032854474
5740,0.0102644859803759
5741,0.0475653769760823
5742,0.0632955047849936
5743,0.1654509185359758
5744,0.0515197369091752
5745,0.1072688557556175
5746,0.0954170484779446
5747,0.1093341855974251
5748,0.1076213878673287
5749,0.0496361289702119
5750,0.0560853006220719
5751,0.0270390796577983
5752,0.1045639799309515
5753,0.0812310329743779
5754,0.0319345492995348
5755,0.009372424319614
5756,0.0652640399149367
5757,0.1262558164927538
5758,0.0770359048776314
5759,0.1952352010666298
5760,0.0592481975460717
5761,0.1280858906659375
5762,0.1133706313939005
5763,0.0505381624120086
5764,0.0541323214968254
5765,0.0478165277159314
5766,0.0402261216354578
5767,0.0505787322680428
5768,0.1275932507402438
5769,0.1389926514815114
5770,0.1310160586554244
5771,0.2091100582368122
5772,0.1268600631239373
5773,0.1071956629814319
5774,0.094796618631008
5775,0.1106819040281369
5776,0.0966246871032974
5777,0.1000605375955649
5778,0.0531178072693316
5779,0.1974464969115714
5780,0.0878498446269659
5781,0.0700996523250046
5782,0.1088374067988149
5783,0.0866389697665512
5784,0.0946161277643503
5785,0.0733716373079474
5786,0.0247170813894212
5787,0.005488767011421
5788,0.1079450991822231
5789,0.1124781767049179
5790,0.1322687037711224
5791,0.063082335172702
5792,0.0846858202039192
5793,0.0608459524462624
5794,0.0667149462345174
5795,0.1006899830502331
5796,0.0903809179176035
5797,0.1851345548076193
5798,0.0988776357191683
5799,0.0509881226497476
5800,0.0333703449241743
5801,0.149613580356908
5802,0.0670762493044641
5803,0.0998795595567407
5804,0.0545131458477956
5805,0.0876103763848658
5806,0.0826714133345254
5807,0.1006557686840508
5808,0.0281282078225607
5809,0.0024448793004887
5810,0.138093092475958
5811,0.0423069965788904
5812,0.01578213124604
5813,0.1352204445277678
5814,0.1389926514815114
5815,0.1355169839338768
5816,0.1441920852029311
5817,0.0996080832262561
5818,0.0743206511831699
5819,0.1060325322490181
5820,0.0638865590299807
5821,0.1166587891965426
5822,0.1972883079589093
5823,0.0900178198063618
5824,0.0423069965788904
5825,0.0258086514502332
5826,0.1020663829263807
5827,0.1270787659981008
5828,0.1372170781923982
5829,0.1254571269172628
5830,0.1171439965766456
5831,0.0514698560882388
5832,0.1541869019255365
5833,0.1096465789609919
5834,0.130836820978933
5835,0.2057788589251578
5836,0.0326424520063428
5837,0.0460959560107237
5838,0.039208878501224
5839,0.1122738027017929
5840,0.0058229329123987
5841,0.0903145280673578
5842,0.1043885124129644
5843,0.0999428272562617
5844,0.0758215242726168
5845,0.0873065990079811
5846,0.1581916895069509
5847,0.0299856610346021
5848,0.0569216167236676
5849,0.1280476448285999
5850,0.1834828741668641
5851,0.1035582756572428
5852,0.0555140362253822
5853,0.0968435477142574
5854,0.1201430867121054
5855,0.1738348942174907
5856,0.1295773449359236
5857,0.1751044100752114
5858,0.0620259318718052
5859,0.1559618885176631
5860,0.0682186431023309
5861,0.0199919814539744
5862,0.1302486292265528
5863,0.1261060333269285
5864,0.1492584899986787
5865,0.1363317337874325
5866,0.0705384960011025
5867,0.0391614069615361
5868,0.0008700981008481121
5869,0.0140134459380021
5870,0.0752410900736684
5871,0.092871132180784
5872,0.1381869488359547
5873,0.156168232785345
5874,0.1244436332101284
5875,0.1381621192364883
5876,0.0571965006264195
5877,0.122827368592186
5878,0.1466611033298921
5879,0.1472011380132399
5880,0.0741521401263694
5881,0.0078547620763476
5882,0.0465832461506581
5883,0.0384184197112029
5884,0.0521963621029956
5885,0.0510535498573646
5886,0.0698643341048307
5887,0.0348672022464631
5888,0.0650196151079413
5889,0.0231648372423243
5890,0.165602260867234
5891,0.0250293195160508
5892,0.1094693146999156
5893,0.1244521854467203
5894,0.021010544059399
5895,0.0521207082969103
5896,0.135162283264705
5897,0.1820690327890696
5898,0.0812106362009155
5899,0.0131787607856094
5900,0.1397443067397103
5901,0.0358994008177788
5902,0.1552798004184183
5903,0.0017548326656156
5904,0.1258225012237398
5905,0.2217982105358766
5906,0.0996080832262561
5907,0.0068298371675478
5908,0.0957308493230202
5909,0.1316652347577985
5910,0.1160909619352551
5911,0.1059852715186941
5912,0.0264937048317094
5913,0.1654439035410225
5914,0.0004937734131183852
5915,0.0595992678204331
5916,0.1329808719014886
5917,0.1153734241092069
5918,0.0343054457522316
5919,0.1023218890863163
5920,0.0378569415070166
5921,0.1012211614949905
5922,0.1392052298687909
5923,0.1589991833463709
5924,0.0851346792494374
5925,0.0857567081757558
5926,0.0276628233984591
5927,0.035231001065519
5928,0.1302107198179817
5929,0.1682838601775937
5930,0.0617098952878426
5931,0.1371949263858239
5932,0.1933060093400562
5933,0.1289383287577026
5934,0.1223479525826169
5935,0.0829694523928504
5936,0.0294233137160332
5937,0.1026731256548065
5938,0.0794739359381931
5939,0.1043349004160005
5940,0.1487184789977855
5941,0.2181876185387016
5942,0.150439285350018
5943,0.0139068910899832
5944,0.1136679789208255
5945,0.1536066050964173
5946,0.1438058594220103
5947,0.0950439949112874
5948,0.0404681341455686
5949,0.0890627745949899
5950,0.0343054457522316
5951,0.1826057475014569
5952,0.1401609309200344
5953,0.0720204619471344
5954,0.0651195727792867
5955,0.165602260867234
5956,0.0326728814578444
5957,0.2044060589396584
5958,0.2442493468744431
5959,0.147073713578041
5960,0.1282670705637141
5961,0.1403102800035239
5962,0.0631886688845595
5963,0.0035077026251513
5964,0.0728330930944398
5965,0.0128914496866706
5966,0.1341917862682674
5967,0.0884068574519387
5968,0.0277327744378141
5969,0.1696036347405854
5970,0.0002290800111579828
5971,0.1342592076526073
5972,0.1376281693437474
5973,0.1273966370042485
5974,0.1091494755983707
5975,0.0894377525845389
5976,0.0634173783655394
5977,0.1761811266617633
5978,0.0268897561845838
5979,0.1148882864217145
5980,0.193517887894835
5981,0.1849581720550965
5982,0.0205598835305127
5983,0.1147564997975689
5984,0.0887226734636554
5985,0.0758809049448344
5986,0.0093962919279135
5987,0.06327997009049
5988,0.0323415863156683
5989,0.1578270030191619
5990,0.0979495291000162
5991,0.0939399254803756
5992,0.1797759635506911
5993,0.1258225012237398
5994,0.0606174635670256
5995,0.1067814311588657
5996,0.1466139833130112
5997,0.0086212300006178
5998,0.1143686436282232
5999,0.1502125452806674
6000,0.1591929089262505
6001,0.1044590871154181
6002,0.1324748141767583
6003,0.1583541007967011
6004,0.0535800747062216
6005,0.150813482847213
6006,0.037730616988801
6007,0.1268229961605144
6008,0.00019797308959590572
6009,0.0865965545639639
6010,0.1103662876856611
6011,0.0778482793276518
6012,0.0327340938963328
6013,0.0553787736177649
6014,0.0049630550291609
6015,0.1982826182907759
6016,0.0727639748200302
6017,0.0911921539251679
6018,0.0601989677715475
6019,0.0868674957661827
6020,0.024551251517396
6021,0.0011735327389842
6022,0.0241429358803981
6023,0.1066811466082249
6024,0.1023609801140381
6025,0.130490128476697
6026,0.1521801730423584
6027,0.0468922364728734
6028,0.1404646824703315
6029,0.0458040112377696
6030,0.0304759659855094
6031,0.0679140874197858
6032,0.1660546616664363
6033,0.0458517224479939
6034,0.1907680358914847
6035,0.2389937445515267
6036,0.0789580898440653
6037,0.1790556389268236
6038,0.0081372800460671
6039,0.0804986965739102
6040,0.0717495384144517
6041,0.0720220039712519
6042,0.15665915615671
6043,0.1678457595429126
6044,0.0167798050067503
6045,0.1088857844472855
6046,0.082642198780714
6047,0.0090153643353568
6048,0.0369873928765946
6049,0.135162283264705
6050,0.053010440752092
6051,0.1504566856147652
6052,0.0302550283012312
6053,0.0764266188338114
6054,0.1467839959853182
6055,0.1256753266315001
6056,0.1212107999301147
6057,0.0968502266111759
6058,0.1131246956657714
6059,0.109147003278331
6060,0.0648560268023736
6061,0.0507267685271671
6062,0.1094467155278183
6063,0.05730170644044
6064,0.1272727506456603
6065,0.1038254826629189
6066,0.1237168760547404
6067,0.159354737016774
6068,0.0991820909114969
6069,0.1108761385381436
6070,0.0624054684669196
6071,0.0574768732563355
6072,0.1173061209102327
6073,0.1540519254990294
6074,0.0759801513905451
6075,0.0941229919785058
6076,0.0677193457938803
6077,0.0790139389653151
6078,0.0894595657483411
6079,0.018031293023328
6080,0.0273298305078535
6081,0.0808899249084676
6082,0.1393449492533907
6083,0.1451426093919232
6084,0.1346819323822128
6085,0.0375044617417186
6086,0.131138595570052
6087,0.0815344482613452
6088,0.1694521654932452
6089,0.1820690327890696
6090,0.0564460152765731
6091,0.1329896131945587
6092,0.1526281621959015
6093,0.1423914573972868
6094,0.0824237758298789
6095,0.121307200055538
6096,0.0748594709873024
6097,0.1356609496950993
6098,0.0597284266880828
6099,0.1778365508971546
6100,0.0990418899731131
6101,0.0923307731604437
6102,0.1604069017804264
6103,0.1164469344746479
6104,0.0946591001950816
6105,0.1280680614701924
6106,0.1654509185359758
6107,0.0942822395660107
6108,0.1189482476562437
6109,0.1189482476562437
6110,0.1110251557015028
6111,0.0881484506977699
6112,0.0491768613677302
6113,0.1027073027318073
6114,0.0492374126973606
6115,0.1042717672049945
6116,0.0677989086875024
6117,0.2495826187900102
6118,0.0649957624188333
6119,0.1171439965766456
6120,0.0794316571642994
6121,0.1102949973807855
6122,0.1521801730423584
6123,0.0017870473030139
6124,0.0914932136939149
6125,0.04459515651595
6126,0.1266866297439678
6127,0.1522233592100752
6128,0.3342994841795165
6129,0.0627784897761876
6130,0.1108761385381436
6131,0.1542050432337588
6132,0.1493265974705529
6133,0.0218234074311532
6134,0.0375044617417186
6135,0.044083610821841
6136,0.109295353243923
6137,0.0461791702262274
6138,0.1641153507401056
6139,0.0667817721194261
6140,0.1041561323770121
6141,0.0054592886820434
6142,0.0205812279572924
6143,0.1560073247588261
6144,0.1045639799309515
6145,0.1553342417992713
6146,0.0606700840081682
6147,0.0539808756715602
6148,0.0901404433647113
6149,0.0345212688949563
6150,0.0605589499269979
6151,0.1731655255870345
6152,0.0136433284514797
6153,0.1354585094386748
6154,0.0799298889794311
6155,0.0557402968306587
6156,0.0358994008177788
6157,0.2138932071616244
6158,0.1205658800026485
6159,0.0340087962877313
6160,0.1308787678832465
6161,0.100925063012477
6162,0.1243978571655891
6163,0.1128831487033497
6164,0.1804415640776775
6165,0.121023232828294
6166,0.0507745264682888
6167,0.0577002642188123
6168,0.0299959044081794
6169,0.1820690327890696
6170,0.0966246871032974
6171,0.130781991061046
6172,0.0908504902144928
6173,0.1215175323975271
6174,0.1183563916570122
6175,6.31907933874248e-05
6176,0.0750172067757835
6177,0.1091416880556215
6178,0.1502125452806674
6179,0.1191226168062375
6180,0.0568961571935757
6181,0.1264762461785124
6182,0.0691412989439013
6183,0.0870845724718234
6184,0.0462466174251617
6185,0.150813482847213
6186,0.124040489670456
6187,0.1015418007690613
6188,0.0545769090904923
6189,0.1173061209102327
6190,0.0503153935969037
6191,0.1215494360700045
6192,0.1337138463456507
6193,0.0757875141682036
6194,0.0704452945305127
6195,0.1133613126028054
6196,0.0472989160349925
6197,0.023011509920063
6198,0.0517502666587178
6199,0.0562337107503472
6200,0.1444281621365434
6201,0.0960731919396944
6202,0.0295357261854196
6203,0.0381340171059909
6204,0.0769527246917157
6205,0.0520573191499023
6206,0.1880690848853152
6207,0.1683321702403038
6208,0.1148882864217145
6209,0.0982192459367739
6210,0.1166587891965426
6211,0.0175071620515802
6212,0.1128831487033497
6213,0.017803268792381
6214,0.2187555031707721
6215,0.0112491105099183
6216,0.1233775875846602
6217,0.0548092305989375
6218,0.0671219920352598
6219,0.0794787934443038
6220,0.041766703152569
6221,0.0384691142627417
6222,0.1930293407876699
6223,0.0549153630961863
6224,0.0573022044925903
6225,0.2091100582368122
6226,0.1753308197081535
6227,0.1379153727858403
6228,0.0527808986694609
6229,0.088194628295626
6230,0.1437340285082399
6231,0.0631886688845595
6232,0.0928436977118613
6233,0.0610838528841928
6234,0.1213586123002569
6235,0.057248246095232
6236,0.1175293313426491
6237,0.1282452482809571
6238,0.0263563698458366
6239,0.07247065172124
6240,0.1113403262336234
6241,0.174342017008706
6242,0.120179573703922
6243,0.1532996047882283
6244,0.02552338318563
6245,0.0694870403807553
6246,0.0666973072054269
6247,0.0941392186464738
6248,0.1205936346229327
6249,0.1436822796953531
6250,0.044600999086724
6251,0.0684343876435141
6252,0.0114905753244871
6253,0.143756978441407
6254,0.0454379449244641
6255,0.0850149774556761
6256,0.0016795144449537
6257,0.1379153727858403
6258,0.0141727594582333
6259,0.1203758582091693
6260,0.0832327818282935
6261,0.1080477014837793
6262,0.0389871588235973
6263,0.1143686436282232
6264,0.0575689875389501
6265,0.0189803037001932
6266,0.1368463633357565
6267,0.177693391310011
6268,0.2057788589251578
6269,0.1482063383195079
6270,0.0984765380883712
6271,0.104679335797501
6272,0.1367010909534641
6273,0.1749355318326658
6274,0.1305535084116763
6275,0.0753439910467224
6276,0.1344414119441133
6277,0.0697773570191906
6278,0.0276427865594654
6279,0.0881325236559009
6280,0.091635575407053
6281,0.1026731256548065
6282,0.1833106658984221
6283,0.1077506641187552
6284,0.0979264157718727
6285,0.120179573703922
6286,0.0238220689922385
6287,0.0259107391338837
6288,0.1787124067246539
6289,0.052725806586388
6290,0.1613095136244182
6291,0.1000605375955649
6292,0.1581916895069509
6293,0.0962695220427913
6294,0.049411155776215
6295,0.2099456622508438
6296,0.0765573709404133
6297,0.0794316571642994
6298,0.0791290243987349
6299,0.135162283264705
6300,0.0462466174251617
6301,0.1057876943266999
6302,0.1129710591901855
6303,0.0857567081757558
6304,0.1199420773193309
6305,0.0618018744400166
6306,0.1083373006870216
6307,0.0634942357926629
6308,0.1111873700647303
6309,0.1443855213350511
6310,0.0328590460080975
6311,0.0517321307659779
6312,0.0378569415070166
6313,0.1690251844455157
6314,0.083651130289829
6315,0.1286612813729606
6316,0.1148882864217145
6317,0.034223604527771
6318,0.1483275996417566
6319,0.0519083029464248
6320,0.1020600713910605
6321,0.1443855213350511
6322,0.1077112384086047
6323,0.0846191661830849
6324,0.041636576315072
6325,0.0288439367410793
6326,0.165454741008797
6327,0.1213586123002569
6328,0.0524382348057815
6329,0.0580878719246733
6330,0.1675716575782369
6331,0.1095862050154508
6332,0.0580396979677484
6333,0.0988776357191683
6334,0.0020146513076885
6335,0.1559618885176631
6336,0.0412483558451471
6337,0.0819257706406185
6338,0.1012211614949905
6339,0.1709180714851176
6340,0.1222947688919963
6341,0.0919654910649444
6342,0.1084085610428215
6343,0.0839629497230311
6344,0.0739633676832365
6345,0.0410876627931837
6346,0.0839425180920875
6347,0.0719171907414284
6348,0.1428695918749541
6349,0.0891119041829335
6350,0.0894551382584706
6351,0.0759801513905451
6352,0.0324239049231502
6353,0.1209736077079087
6354,0.1840153423957374
6355,0.1344842046557008
6356,0.1217587004175025
6357,0.1616769094030238
6358,0.1572589723037552
6359,0.1068577412762775
6360,0.0636978724055627
6361,0.0975192186502978
6362,0.1153734241092069
6363,0.0428297291542281
6364,0.112265246644306
6365,0.1597749301905199
6366,0.0640647466394946
6367,0.0268834872025897
6368,0.0478165277159314
6369,0.0694870403807553
6370,0.1057266137538883
6371,1.4670840642436773e-06
6372,0.1149539071636407
6373,0.1127430998085391
6374,0.0381007684805419
6375,0.1578270030191619
6376,0.0364754495291342
6377,0.1997811477059458
6378,0.0222667374074289
6379,0.1193070297534237
6380,0.0635464068322677
6381,0.0699701558113003
6382,0.0864643173001245
6383,0.0864348805124727
6384,0.1952352010666298
6385,0.1253705892096683
6386,0.1010975643784924
6387,0.0601793101560605
6388,0.0316514579630161
6389,0.0592606756332438
6390,0.1974464969115714
6391,0.120179573703922
6392,0.098337538210799
6393,0.0123833514649895
6394,0.00041613884982070695
6395,0.0041199157612732
6396,0.1065061619480688
6397,0.1669476781551534
6398,0.0258835222149511
6399,0.090353964663928
6400,0.0984765380883712
6401,0.0496273457758831
6402,0.0407806434686279
6403,0.0206774827375397
6404,0.0886129193369101
6405,0.0288315038384564
6406,0.0710604887549865
6407,0.0937019145066835
6408,0.0849822586543238
6409,0.0421985238017118
6410,0.0941392186464738
6411,0.148756947990655
6412,0.1592889993998726
6413,0.1418800736353778
6414,0.1068776814149993
6415,0.0198914551838217
6416,0.0724080262035237
6417,0.0857567081757558
6418,0.048259121385359
6419,0.123171924175516
6420,0.0415815124385492
6421,0.0017062974365508
6422,0.0150836605166701
6423,0.0579455385082631
6424,0.0628034385686574
6425,0.1196471406641448
6426,0.1048756608416268
6427,0.0291669950027934
6428,0.0072884847183631
6429,0.156581588696289
6430,0.1067296297812193
6431,0.0502889914070522
6432,0.0741190393835524
6433,0.1244521854467203
6434,0.0301632689621389
6435,0.1054650235027604
6436,0.0282708142671496
6437,0.1479289469837466
6438,0.1311954266388473
6439,0.0358892951714122
6440,0.1332739751663625
6441,0.1581731669027129
6442,0.0393925861638613
6443,0.0835300644761416
6444,0.0727495866971418
6445,0.1148316467622136
6446,0.0314536843834298
6447,0.1167512880434352
6448,0.0924844018335666
6449,0.1555498668267345
6450,0.0936440562010142
6451,0.0903145280673578
6452,0.1436130695263375
6453,0.0157722879802126
6454,0.1305695032854474
6455,0.0694587545195295
6456,0.0236645050258613
6457,0.1258225012237398
6458,0.0847729792030366
6459,0.1039039062404475
6460,0.0975022653870757
6461,0.0992313352147151
6462,0.266042978126516
6463,0.0349856421094478
6464,0.0959877730849517
6465,0.0979253394550435
6466,0.0246431106873218
6467,0.1174200775538618
6468,0.06344195141206
6469,0.0855950531855513
6470,0.0787065747154384
6471,0.1012211614949905
6472,0.0237775158714609
6473,0.1392052298687909
6474,0.0337498522281128
6475,0.0966246871032974
